artifact,category,attack,tactic,attack_count,defense_count,impact_count,similar_count,risk_score,centrality_score,attack_global_frequency,same_category_frequency,rule_score_total,matched_rule_count,max_rule_weight,unique_rule_types_count,identity_rule_score,file_rule_score,protocol_rule_score,port_rule_score,system_rule_score,context_rule_score,network_rule_score,has_port_signal,has_protocol_signal,has_file_signal,has_identity_signal,has_system_signal,has_context_signal,has_network_signal,label
Process,Process,External Proxy,Unknown,13,11,5,7,31,36,3,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process,Process,RC Scripts,Unknown,13,11,5,7,31,36,4,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process,Process,Web Service,Unknown,13,11,5,7,31,36,3,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process,Process,Query Registry,Unknown,13,11,5,7,31,36,3,1,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process,Process,Additional Email Delegate Permissions,Unknown,13,11,5,7,31,36,2,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process,Process,Internal Proxy,Unknown,13,11,5,7,31,36,2,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Code Segment,Process,Time Providers,Unknown,7,2,0,7,14,16,2,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Code Segment,Process,Credentials in Registry,Unknown,7,2,0,7,14,16,2,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Code Segment,Process,Scheduled Transfer,Unknown,7,2,0,7,14,16,1,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Code Segment,Process,Path Interception by Unquoted Path,Unknown,7,2,0,7,14,16,2,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Code Segment,Process,Kerberoasting,Unknown,7,2,0,7,14,16,2,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Code Segment,Process,Proc Filesystem,Unknown,7,2,0,7,14,16,2,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Code Segment,Process,Pluggable Authentication Modules,Unknown,7,2,0,7,14,16,2,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Code Segment,Process,Confluence,Unknown,7,2,0,7,14,16,1,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Code Segment,Process,Golden Ticket,Credential Access,7,2,0,7,14,16,2,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Code Segment,Process,Golden Ticket,Credential Access,7,2,0,7,14,16,2,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Code Segment,Process,Services Registry Permissions Weakness,Unknown,7,2,0,7,14,16,3,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Code Segment,Process,Application Layer Protocol,Unknown,7,2,0,7,14,16,5,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Code Segment,Process,Video Capture,Unknown,7,2,0,7,14,16,3,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Code Segment,Process,Multi-hop Proxy,Unknown,7,2,0,7,14,16,3,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Code Segment,Process,Fallback Channels,Unknown,7,2,0,7,14,16,3,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,COR_PROFILER,Unknown,12,2,0,7,24,21,3,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Services Registry Permissions Weakness,Unknown,12,2,0,7,24,21,3,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Make and Impersonate Token,Defense Evasion,12,2,0,7,24,21,5,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Make and Impersonate Token,Credential Access,12,2,0,7,24,21,5,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Make and Impersonate Token,Credential Access,12,2,0,7,24,21,5,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Remote Service Session Hijacking,Lateral Movement,12,2,0,7,24,21,2,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Remote Service Session Hijacking,Lateral Movement,12,2,0,7,24,21,2,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Remote Service Session Hijacking,Lateral Movement,12,2,0,7,24,21,2,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Credential Stuffing,Unknown,12,2,0,7,24,21,5,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Data Transfer Size Limits,Unknown,12,2,0,7,24,21,1,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Automated Collection,Unknown,12,2,0,7,24,21,1,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Asymmetric Cryptography,Unknown,12,2,0,7,24,21,5,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Malicious File,Unknown,12,2,0,7,24,21,2,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Stored Data Manipulation,Unknown,12,2,0,7,24,21,1,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Component Firmware,Unknown,12,2,0,7,24,21,2,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Hardware Additions,Unknown,12,2,0,7,24,21,1,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Trusted Relationship,Defense Evasion,12,2,0,7,24,21,3,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Trusted Relationship,Defense Evasion,12,2,0,7,24,21,3,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Data Encoding,Unknown,12,2,0,7,24,21,3,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Query Registry,Unknown,12,2,0,7,24,21,3,1,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Security Software Discovery,Unknown,12,2,0,7,24,21,3,1,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Port Monitors,Unknown,12,2,0,7,24,21,2,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Unix Shell Configuration Modification,Unknown,12,2,0,7,24,21,2,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Resource Forking,Unknown,12,2,0,7,24,21,2,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Disable or Modify System Firewall,Unknown,12,2,0,7,24,21,1,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Rename Legitimate Utilities,Unknown,12,2,0,7,24,21,4,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Component Object Model Hijacking,Lateral Movement,12,2,0,7,24,21,4,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Steal Web Session Cookie,Credential Access,12,2,0,7,24,21,1,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Steal Web Session Cookie,Credential Access,12,2,0,7,24,21,1,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Steal Web Session Cookie,Credential Access,12,2,0,7,24,21,1,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
Process Segment,Process,Remote Email Collection,Unknown,12,2,0,7,24,21,3,0,3.0,1.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0
RPC Network Traffic,Network,LC_LOAD_DYLIB Addition,Unknown,1,1,0,10,2,12,2,0,4.0,2.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,1,0
RPC Network Traffic,Network,Archive via Custom Method,Unknown,1,1,0,10,2,12,1,0,4.0,2.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,1,0
Removable Media Device,System,Path Interception by PATH Environment Variable,Unknown,4,1,0,9,8,14,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Removable Media Device,System,Exploitation for Privilege Escalation,Unknown,4,1,0,9,8,14,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Removable Media Device,System,SID-History Injection,Unknown,4,1,0,9,8,14,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Removable Media Device,System,File and Directory Permissions Modification,Unknown,4,1,0,9,8,14,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Removable Media Device,System,Password Cracking,Unknown,4,1,0,9,8,14,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Removable Media Device,System,Compromise Hardware Supply Chain,Unknown,4,1,0,9,8,14,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Removable Media Device,System,Password Spraying,Unknown,4,1,0,9,8,14,7,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Removable Media Device,System,Token Impersonation/Theft,Credential Access,4,1,0,9,8,14,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Removable Media Device,System,Token Impersonation/Theft,Credential Access,4,1,0,9,8,14,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Secondary Storage,System,Outlook Forms,Unknown,1,3,0,9,2,13,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Secondary Storage,System,CMSTP,Unknown,1,3,0,9,2,13,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Service Application,System,Process Hollowing,Unknown,6,1,1,9,13,17,2,0,2.5,1.0,2.5,1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application,System,Keylogging,Unknown,6,1,1,9,13,17,2,2,2.5,1.0,2.5,1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application,System,Emond,Unknown,6,1,1,9,13,17,3,0,2.5,1.0,2.5,1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application,System,Credentials from Password Stores,Unknown,6,1,1,9,13,17,2,0,2.5,1.0,2.5,1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application,System,SSH Hijacking,Lateral Movement,6,1,1,9,13,17,1,0,2.5,1.0,2.5,1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application,System,SSH Hijacking,Lateral Movement,6,1,1,9,13,17,1,0,2.5,1.0,2.5,1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application,System,SSH Hijacking,Lateral Movement,6,1,1,9,13,17,1,0,2.5,1.0,2.5,1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application,System,Communication Through Removable Media,Unknown,6,1,1,9,13,17,2,2,2.5,1.0,2.5,1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application,System,Exfiltration to Code Repository,Unknown,6,1,1,9,13,17,3,0,2.5,1.0,2.5,1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application,System,AppInit DLLs,Unknown,6,1,1,9,13,17,5,0,2.5,1.0,2.5,1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application,System,BITS Jobs,Unknown,6,1,1,9,13,17,5,0,2.5,1.0,2.5,1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application,System,Multi-Stage Channels,Unknown,6,1,1,9,13,17,3,0,2.5,1.0,2.5,1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application,System,Group Policy Discovery,Unknown,6,1,1,9,13,17,2,0,2.5,1.0,2.5,1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application,System,Credentials in Registry,Unknown,6,1,1,9,13,17,2,0,2.5,1.0,2.5,1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application Process,System,Web Protocols,Unknown,7,1,0,0,14,8,5,0,5.5,2.0,3.0,1,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application Process,System,Exfiltration Over Unencrypted Non-C2 Protocol,Unknown,7,1,0,0,14,8,3,0,5.5,2.0,3.0,1,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application Process,System,Clear Command History,Unknown,7,1,0,0,14,8,2,0,5.5,2.0,3.0,1,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application Process,System,Unsecured Credentials,Unknown,7,1,0,0,14,8,1,0,5.5,2.0,3.0,1,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application Process,System,Exfiltration Over Web Service,Unknown,7,1,0,0,14,8,3,0,5.5,2.0,3.0,1,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application Process,System,Exploit Public-Facing Application,Unknown,7,1,0,0,14,8,5,0,5.5,2.0,3.0,1,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application Process,System,File Deletion,Unknown,7,1,0,0,14,8,2,0,5.5,2.0,3.0,1,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application Process,System,Multi-Factor Authentication Interception,Unknown,7,1,0,0,14,8,1,1,5.5,2.0,3.0,1,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application Process,System,Data from Removable Media,Unknown,7,1,0,0,14,8,2,2,5.5,2.0,3.0,1,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application Process,System,Accessibility Features,Unknown,7,1,0,0,14,8,7,0,5.5,2.0,3.0,1,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application Process,System,Keychain,Unknown,7,1,0,0,14,8,2,0,5.5,2.0,3.0,1,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application Process,System,Data from Network Shared Drive,Unknown,7,1,0,0,14,8,1,1,5.5,2.0,3.0,1,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application Process,System,DHCP Spoofing,Unknown,7,1,0,0,14,8,1,0,5.5,2.0,3.0,1,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0,0,0,0,1,0,0,0
Service Application Process,System,Time Providers,Unknown,7,1,0,0,14,8,2,0,5.5,2.0,3.0,1,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0,0,0,0,1,0,0,0
Session,Identity,Hidden File System,Unknown,8,1,1,6,17,16,3,0,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Session,Identity,Drive-by Compromise,Unknown,8,1,1,6,17,16,6,1,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Session,Identity,Control Panel,Unknown,8,1,1,6,17,16,4,0,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Session,Identity,Application Shimming,Unknown,8,1,1,6,17,16,2,0,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Session,Identity,DLL,Unknown,8,1,1,6,17,16,1,0,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Session,Identity,Additional Email Delegate Permissions,Unknown,8,1,1,6,17,16,2,2,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Session,Identity,Outlook Home Page,Unknown,8,1,1,6,17,16,1,0,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Session,Identity,File and Directory Discovery,Unknown,8,1,1,6,17,16,2,0,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Session,Identity,Mavinject,Unknown,8,1,1,6,17,16,2,0,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Session,Identity,Adversary-in-the-Middle,Unknown,8,1,1,6,17,16,1,0,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Session,Identity,Ingress Tool Transfer,Unknown,8,1,1,6,17,16,3,0,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Session,Identity,Bash History,Unknown,8,1,1,6,17,16,1,0,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Session,Identity,Credentials in Registry,Unknown,8,1,1,6,17,16,2,0,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Session,Identity,Remote Email Collection,Unknown,8,1,1,6,17,16,3,0,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Session,Identity,TFTP Boot,Unknown,8,1,1,6,17,16,1,0,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Session,Identity,Create Process with Token,Privilege Escalation,8,1,1,6,17,16,4,2,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Session,Identity,Create Process with Token,Privilege Escalation,8,1,1,6,17,16,4,2,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Session,Identity,Create Process with Token,Credential Access,8,1,1,6,17,16,4,2,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Session,Identity,Create Process with Token,Credential Access,8,1,1,6,17,16,4,2,5.5,2.0,3.5,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
Software,System,Clear Command History,Unknown,23,4,1,9,47,37,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,Stored Data Manipulation,Unknown,23,4,1,9,47,37,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,Service Exhaustion Flood,Unknown,23,4,1,9,47,37,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,Port Monitors,Unknown,23,4,1,9,47,37,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,Transmitted Data Manipulation,Unknown,23,4,1,9,47,37,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,Credentials from Password Stores,Unknown,23,4,1,9,47,37,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,Setuid and Setgid,Unknown,23,4,1,9,47,37,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,Thread Execution Hijacking,Lateral Movement,23,4,1,9,47,37,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,File and Directory Discovery,Unknown,23,4,1,9,47,37,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,Automated Exfiltration,Unknown,23,4,1,9,47,37,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,Unix Shell Configuration Modification,Unknown,23,4,1,9,47,37,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,Mavinject,Unknown,23,4,1,9,47,37,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,Software Packing,Unknown,23,4,1,9,47,37,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,Archive via Library,Unknown,23,4,1,9,47,37,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,Change Default File Association,Unknown,23,4,1,9,47,37,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,Symmetric Cryptography,Unknown,23,4,1,9,47,37,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,Remote Email Collection,Unknown,23,4,1,9,47,37,3,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,SSH Hijacking,Lateral Movement,23,4,1,9,47,37,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,SSH Hijacking,Lateral Movement,23,4,1,9,47,37,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,SSH Hijacking,Lateral Movement,23,4,1,9,47,37,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,System Owner/User Discovery,Unknown,23,4,1,9,47,37,9,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,Security Support Provider,Unknown,23,4,1,9,47,37,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,Cloud Instance Metadata API,Unknown,23,4,1,9,47,37,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,Code Repositories,Unknown,23,4,1,9,47,37,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,Network Logon Script,Unknown,23,4,1,9,47,37,3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,Disk Content Wipe,Unknown,23,4,1,9,47,37,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,Clear Linux or Mac System Logs,Unknown,23,4,1,9,47,37,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,Data Obfuscation,Unknown,23,4,1,9,47,37,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,Launch Daemon,Unknown,23,4,1,9,47,37,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Software,System,Winlogon Helper DLL,Unknown,23,4,1,9,47,37,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
